payment_id,user_id,price,created_at,tariff
7820,84926,140.0,2019-08-08 20:45:09,month_30off
7821,16222,140.0,2019-08-08 20:45:43,month_30off
7822,102768,700.0,2019-08-08 20:46:09,year_30off
7823,104781,140.0,2019-08-08 20:47:02,month_30off
7824,132775,140.0,2019-08-08 20:47:36,month_30off
7825,6603,200.0,2019-08-08 20:47:59,month
7826,12741,700.0,2019-08-08 20:48:50,year_30off
7827,13581,140.0,2019-08-08 20:49:18,month_30off
7828,25485,140.0,2019-08-08 20:49:23,month_30off
7829,118058,140.0,2019-08-08 20:50:13,month_30off
7830,120467,140.0,2019-08-08 20:50:55,month_30off
7831,82627,140.0,2019-08-08 20:51:13,month_30off
7832,60049,140.0,2019-08-08 20:51:31,month_30off
7833,21182,200.0,2019-08-08 20:52:13,month
7834,22822,140.0,2019-08-08 20:53:10,month_30off
7835,92856,140.0,2019-08-08 20:53:12,month_30off
7836,30306,140.0,2019-08-08 20:53:31,month_30off
7837,38015,200.0,2019-08-08 20:54:03,month
7838,25758,700.0,2019-08-08 20:55:16,year_30off
7839,112563,700.0,2019-08-08 20:56:44,year_30off
7840,48792,700.0,2019-08-08 20:57:55,year_30off
7841,35921,140.0,2019-08-08 20:58:04,month_30off
7842,29023,140.0,2019-08-08 20:58:08,month_30off
7843,110170,700.0,2019-08-08 20:58:26,year_30off
7844,122798,700.0,2019-08-08 20:58:27,year_30off
7845,61858,140.0,2019-08-08 20:58:37,month_30off
7846,100234,700.0,2019-08-08 20:59:50,year_30off
7847,45826,200.0,2019-08-08 21:00:46,month
7848,43717,140.0,2019-08-08 21:01:09,month_30off
7849,18330,140.0,2019-08-08 21:01:19,month_30off
7850,12001,1000.0,2019-08-08 21:01:45,year
7851,116996,200.0,2019-08-08 21:02:08,month
7852,72279,140.0,2019-08-08 21:03:59,month_30off
7853,112004,140.0,2019-08-08 21:04:51,month_30off
7854,2998,140.0,2019-08-08 21:04:56,month_30off
7855,5671,200.0,2019-08-08 21:05:18,month
7856,58301,140.0,2019-08-08 21:05:47,month_30off
7857,95133,200.0,2019-08-08 21:06:23,month
7858,120410,140.0,2019-08-08 21:06:53,month_30off
7859,144889,140.0,2019-08-08 21:07:06,month_30off
7860,147398,700.0,2019-08-08 21:07:18,year_30off
7861,9187,700.0,2019-08-08 21:07:52,year_30off
7862,64374,140.0,2019-08-08 21:08:21,month_30off
7863,146141,1000.0,2019-08-08 21:08:31,year
7864,37079,140.0,2019-08-08 21:08:41,month_30off
7865,133980,1000.0,2019-08-08 21:09:22,year
7866,81936,200.0,2019-08-08 21:09:40,month
7867,17476,140.0,2019-08-08 21:10:24,month_30off
7868,61507,700.0,2019-08-08 21:10:35,year_30off
7869,66137,700.0,2019-08-08 21:10:49,year_30off
7870,92763,200.0,2019-08-08 21:11:21,month
7871,133401,140.0,2019-08-08 21:13:16,month_30off
7872,111058,140.0,2019-08-08 21:13:21,month_30off
7873,56350,200.0,2019-08-08 21:13:50,month
7874,13390,700.0,2019-08-08 21:13:51,year_30off
7875,152656,700.0,2019-08-08 21:14:12,year_30off
7876,86238,140.0,2019-08-08 21:14:21,month_30off
7877,108425,200.0,2019-08-08 21:14:33,month
7878,45727,700.0,2019-08-08 21:14:49,year_30off
7879,62670,140.0,2019-08-08 21:15:08,month_30off
7880,19345,140.0,2019-08-08 21:15:52,month_30off
7881,148950,700.0,2019-08-08 21:16:01,year_30off
7882,130808,140.0,2019-08-08 21:16:36,month_30off
7883,51773,700.0,2019-08-08 21:16:47,year_30off
7884,988,700.0,2019-08-08 21:17:50,year_30off
7885,10938,140.0,2019-08-08 21:18:15,month_30off
7886,150286,700.0,2019-08-08 21:18:38,year_30off
7887,136494,200.0,2019-08-08 21:19:28,month
7888,64644,200.0,2019-08-08 21:19:36,month
7889,73910,200.0,2019-08-08 21:19:57,month
7890,22480,200.0,2019-08-08 21:21:14,month
7891,131294,700.0,2019-08-08 21:22:08,year_30off
7892,25120,1000.0,2019-08-08 21:22:28,year
7893,57946,200.0,2019-08-08 21:23:56,month
7894,43593,140.0,2019-08-08 21:24:59,month_30off
7895,138498,700.0,2019-08-08 21:24:59,year_30off
7896,46089,200.0,2019-08-08 21:25:51,month
7897,86034,140.0,2019-08-08 21:26:02,month_30off
7898,67584,140.0,2019-08-08 21:27:09,month_30off
7899,100726,140.0,2019-08-08 21:28:26,month_30off
7900,36265,140.0,2019-08-08 21:28:56,month_30off
7901,38833,140.0,2019-08-08 21:29:07,month_30off
7902,28429,140.0,2019-08-08 21:29:19,month_30off
7903,55772,140.0,2019-08-08 21:29:24,month_30off
7904,114720,140.0,2019-08-08 21:29:46,month_30off
7905,66654,140.0,2019-08-08 21:30:15,month_30off
7906,87733,140.0,2019-08-08 21:31:17,month_30off
7907,149359,700.0,2019-08-08 21:31:55,year_30off
7908,1659,700.0,2019-08-08 21:31:56,year_30off
7909,96257,200.0,2019-08-08 21:33:26,month
7910,35838,700.0,2019-08-08 21:33:30,year_30off
7911,120098,700.0,2019-08-08 21:33:56,year_30off
7912,5556,700.0,2019-08-08 21:34:45,year_30off
7913,18587,140.0,2019-08-08 21:35:37,month_30off
7914,26548,200.0,2019-08-08 21:36:35,month
7915,122817,140.0,2019-08-08 21:37:13,month_30off
7916,66895,700.0,2019-08-08 21:39:05,year_30off
7917,27109,140.0,2019-08-08 21:40:34,month_30off
7918,7119,140.0,2019-08-08 21:40:36,month_30off
7919,88165,140.0,2019-08-08 21:41:51,month_30off
7920,49187,700.0,2019-08-08 21:42:16,year_30off
7921,131060,140.0,2019-08-08 21:43:12,month_30off
7922,127612,140.0,2019-08-08 21:44:01,month_30off
7923,138050,700.0,2019-08-08 21:44:20,year_30off
7924,101305,200.0,2019-08-08 21:44:38,month
7925,123782,700.0,2019-08-08 21:44:44,year_30off
7926,136310,140.0,2019-08-08 21:44:54,month_30off
7927,75688,700.0,2019-08-08 21:45:01,year_30off
7928,47301,140.0,2019-08-08 21:45:15,month_30off
7929,51291,140.0,2019-08-08 21:45:24,month_30off
7930,152505,1000.0,2019-08-08 21:46:33,year
7931,128416,700.0,2019-08-08 21:47:52,year_30off
7932,88897,200.0,2019-08-08 21:48:16,month
7933,34777,140.0,2019-08-08 21:48:24,month_30off
7934,48449,200.0,2019-08-08 21:49:07,month
7935,43392,1000.0,2019-08-08 21:49:08,year
7936,24581,140.0,2019-08-08 21:50:13,month_30off
7937,152592,200.0,2019-08-08 21:52:19,month
7938,95270,140.0,2019-08-08 21:52:29,month_30off
7939,73216,700.0,2019-08-08 21:52:39,year_30off
7940,74805,140.0,2019-08-08 21:52:50,month_30off
7941,35102,140.0,2019-08-08 21:52:53,month_30off
7942,82256,1000.0,2019-08-08 21:53:44,year
7943,13883,1000.0,2019-08-08 21:54:45,year
7944,128444,140.0,2019-08-08 21:55:14,month_30off
7945,151267,700.0,2019-08-08 21:55:25,year_30off
7946,11417,200.0,2019-08-08 21:55:49,month
7947,29805,1000.0,2019-08-08 21:56:52,year
7948,14912,200.0,2019-08-08 21:57:35,month
7949,5442,140.0,2019-08-08 21:57:39,month_30off
7950,70155,700.0,2019-08-08 21:57:58,year_30off
7951,108841,140.0,2019-08-08 21:58:26,month_30off
7952,6314,140.0,2019-08-08 21:58:39,month_30off
7953,16743,200.0,2019-08-08 21:59:37,month
7954,130097,700.0,2019-08-08 22:01:05,year_30off
7955,109143,200.0,2019-08-08 22:02:06,month
7956,146816,700.0,2019-08-08 22:03:13,year_30off
7957,3322,700.0,2019-08-08 22:03:24,year_30off
7958,35332,700.0,2019-08-08 22:03:51,year_30off
7959,81354,140.0,2019-08-08 22:04:12,month_30off
7960,122187,200.0,2019-08-08 22:04:50,month
7961,1990,1000.0,2019-08-08 22:06:17,year
7962,38818,140.0,2019-08-08 22:06:54,month_30off
7963,114320,140.0,2019-08-08 22:07:02,month_30off
7964,124005,140.0,2019-08-08 22:07:11,month_30off
7965,10855,700.0,2019-08-08 22:08:47,year_30off
7966,103532,140.0,2019-08-08 22:08:59,month_30off
7967,484,140.0,2019-08-08 22:09:27,month_30off
7968,69070,140.0,2019-08-08 22:11:41,month_30off
7969,39879,140.0,2019-08-08 22:12:33,month_30off
7970,44759,140.0,2019-08-08 22:15:02,month_30off
7971,88478,140.0,2019-08-08 22:15:14,month_30off
7972,138513,200.0,2019-08-08 22:15:38,month
7973,23210,1000.0,2019-08-08 22:16:04,year
7974,138056,1000.0,2019-08-08 22:16:14,year
7975,37396,200.0,2019-08-08 22:17:21,month
7976,152160,200.0,2019-08-08 22:18:17,month
7977,63199,700.0,2019-08-08 22:18:21,year_30off
7978,74489,200.0,2019-08-08 22:18:39,month
7979,129914,700.0,2019-08-08 22:19:22,year_30off
7980,91566,140.0,2019-08-08 22:22:07,month_30off
7981,111557,700.0,2019-08-08 22:24:33,year_30off
7982,63926,140.0,2019-08-08 22:24:57,month_30off
7983,33704,140.0,2019-08-08 22:25:39,month_30off
7984,13256,700.0,2019-08-08 22:25:44,year_30off
7985,63550,200.0,2019-08-08 22:27:03,month
7986,94735,200.0,2019-08-08 22:28:03,month
7987,137985,700.0,2019-08-08 22:28:12,year_30off
7988,49184,200.0,2019-08-08 22:32:44,month
7989,23912,140.0,2019-08-08 22:33:02,month_30off
7990,122567,140.0,2019-08-08 22:34:31,month_30off
7991,100556,1000.0,2019-08-08 22:34:51,year
7992,121431,140.0,2019-08-08 22:35:38,month_30off
7993,25345,140.0,2019-08-08 22:37:44,month_30off
7994,63805,1000.0,2019-08-08 22:38:04,year
7995,34243,140.0,2019-08-08 22:38:40,month_30off
7996,99485,140.0,2019-08-08 22:39:05,month_30off
7997,18171,200.0,2019-08-08 22:40:25,month
7998,59024,700.0,2019-08-08 22:41:25,year_30off
7999,31594,140.0,2019-08-08 22:41:45,month_30off
8000,72041,140.0,2019-08-08 22:41:46,month_30off
8001,43781,200.0,2019-08-08 22:42:29,month
8002,12853,200.0,2019-08-08 22:42:32,month
8003,99890,140.0,2019-08-08 22:42:35,month_30off
8004,24041,700.0,2019-08-08 22:42:54,year_30off
8005,23675,140.0,2019-08-08 22:43:07,month_30off
8006,69165,140.0,2019-08-08 22:44:30,month_30off
8007,50482,700.0,2019-08-08 22:44:45,year_30off
8008,11588,200.0,2019-08-08 22:46:06,month
8009,141760,200.0,2019-08-08 22:46:13,month
8010,68490,140.0,2019-08-08 22:46:37,month_30off
8011,58720,200.0,2019-08-08 22:46:56,month
8012,81250,140.0,2019-08-08 22:47:02,month_30off
8013,1980,140.0,2019-08-08 22:47:35,month_30off
8014,58594,700.0,2019-08-08 22:49:35,year_30off
8015,123081,140.0,2019-08-08 22:50:33,month_30off
8016,67821,140.0,2019-08-08 22:51:28,month_30off
8017,80568,140.0,2019-08-08 22:52:28,month_30off
8018,35337,200.0,2019-08-08 22:54:21,month
8019,146059,140.0,2019-08-08 22:54:32,month_30off
8020,60727,700.0,2019-08-08 22:55:21,year_30off
8021,95599,140.0,2019-08-08 22:55:22,month_30off
8022,80389,140.0,2019-08-08 22:55:49,month_30off
8023,144325,700.0,2019-08-08 22:56:17,year_30off
8024,103648,700.0,2019-08-08 22:56:45,year_30off
8025,4555,700.0,2019-08-08 22:57:38,year_30off
8026,113181,200.0,2019-08-08 22:57:51,month
8027,26569,200.0,2019-08-08 22:58:45,month
8028,35183,1000.0,2019-08-08 22:58:59,year
8029,43017,700.0,2019-08-08 22:59:40,year_30off
8030,44852,140.0,2019-08-08 23:00:01,month_30off
8031,151037,700.0,2019-08-08 23:00:58,year_30off
8032,110432,140.0,2019-08-08 23:01:00,month_30off
8033,91557,140.0,2019-08-08 23:01:06,month_30off
8034,22798,200.0,2019-08-08 23:01:17,month
8035,135994,140.0,2019-08-08 23:01:29,month_30off
8036,82445,700.0,2019-08-08 23:03:03,year_30off
8037,88476,140.0,2019-08-08 23:03:35,month_30off
8038,55919,200.0,2019-08-08 23:03:56,month
8039,149093,140.0,2019-08-08 23:04:00,month_30off
8040,97965,140.0,2019-08-08 23:04:16,month_30off
8041,140884,700.0,2019-08-08 23:07:37,year_30off
8042,66007,200.0,2019-08-08 23:08:37,month
8043,13485,700.0,2019-08-08 23:09:06,year_30off
8044,18963,200.0,2019-08-08 23:11:00,month
8045,32659,140.0,2019-08-08 23:12:35,month_30off
8046,60720,140.0,2019-08-08 23:13:20,month_30off
8047,142389,140.0,2019-08-08 23:15:13,month_30off
8048,109841,140.0,2019-08-08 23:15:30,month_30off
8049,106118,140.0,2019-08-08 23:18:17,month_30off
8050,50546,700.0,2019-08-08 23:18:25,year_30off
8051,105988,140.0,2019-08-08 23:18:54,month_30off
8052,19611,700.0,2019-08-08 23:19:14,year_30off
8053,115490,140.0,2019-08-08 23:19:38,month_30off
8054,114483,140.0,2019-08-08 23:19:56,month_30off
8055,102510,700.0,2019-08-08 23:20:14,year_30off
8056,12612,1000.0,2019-08-08 23:21:53,year
8057,16731,140.0,2019-08-08 23:22:01,month_30off
8058,53692,200.0,2019-08-08 23:23:28,month
8059,91689,140.0,2019-08-08 23:26:37,month_30off
8060,70395,200.0,2019-08-08 23:26:44,month
8061,7086,1000.0,2019-08-08 23:28:33,year
8062,81100,140.0,2019-08-08 23:28:35,month_30off
8063,106861,140.0,2019-08-08 23:29:29,month_30off
8064,116959,1000.0,2019-08-08 23:29:35,year
8065,81867,200.0,2019-08-08 23:29:40,month
8066,107368,140.0,2019-08-08 23:29:56,month_30off
8067,65218,700.0,2019-08-08 23:30:21,year_30off
8068,95386,140.0,2019-08-08 23:30:52,month_30off
8069,17570,700.0,2019-08-08 23:31:03,year_30off
8070,79358,140.0,2019-08-08 23:33:08,month_30off
8071,90565,140.0,2019-08-08 23:34:28,month_30off
8072,145442,700.0,2019-08-08 23:34:50,year_30off
8073,39917,140.0,2019-08-08 23:35:58,month_30off
8074,78971,200.0,2019-08-08 23:36:09,month
8075,88233,200.0,2019-08-08 23:39:27,month
8076,16844,200.0,2019-08-08 23:40:10,month
8077,73893,140.0,2019-08-08 23:42:00,month_30off
8078,81486,140.0,2019-08-08 23:43:35,month_30off
8079,56241,140.0,2019-08-08 23:44:45,month_30off
8080,98916,140.0,2019-08-08 23:46:29,month_30off
8081,136258,200.0,2019-08-08 23:48:10,month
8082,10112,140.0,2019-08-08 23:50:13,month_30off
8083,51463,140.0,2019-08-08 23:51:42,month_30off
8084,47294,140.0,2019-08-08 23:53:30,month_30off
8085,67424,140.0,2019-08-08 23:53:33,month_30off
8086,49159,700.0,2019-08-08 23:53:56,year_30off
8087,54291,140.0,2019-08-08 23:56:44,month_30off
8088,32928,700.0,2019-08-08 23:57:18,year_30off
8089,112700,140.0,2019-08-08 23:59:35,month_30off
8090,123434,700.0,2019-08-08 23:59:40,year_30off
8091,33640,1000.0,2019-08-09 00:00:57,year
8092,147728,140.0,2019-08-09 00:02:58,month_30off
8093,99612,140.0,2019-08-09 00:04:14,month_30off
8094,115408,700.0,2019-08-09 00:04:22,year_30off
8095,12726,700.0,2019-08-09 00:05:05,year_30off
8096,120393,140.0,2019-08-09 00:05:28,month_30off
8097,150771,200.0,2019-08-09 00:06:26,month
8098,52943,700.0,2019-08-09 00:09:07,year_30off
8099,109658,140.0,2019-08-09 00:10:33,month_30off
8100,26410,140.0,2019-08-09 00:11:37,month_30off
8101,106239,700.0,2019-08-09 00:11:43,year_30off
8102,27290,140.0,2019-08-09 00:13:57,month_30off
8103,110308,200.0,2019-08-09 00:15:07,month
8104,51266,140.0,2019-08-09 00:15:26,month_30off
8105,14683,140.0,2019-08-09 00:15:37,month_30off
8106,121432,700.0,2019-08-09 00:15:38,year_30off
8107,116443,700.0,2019-08-09 00:16:05,year_30off
8108,130019,700.0,2019-08-09 00:18:00,year_30off
8109,54915,140.0,2019-08-09 00:18:16,month_30off
8110,89002,700.0,2019-08-09 00:23:06,year_30off
8111,120348,700.0,2019-08-09 00:23:51,year_30off
8112,74390,200.0,2019-08-09 00:25:10,month
8113,18435,200.0,2019-08-09 00:25:11,month
8114,21628,140.0,2019-08-09 00:26:09,month_30off
8115,144731,1000.0,2019-08-09 00:27:20,year
8116,14936,700.0,2019-08-09 00:31:07,year_30off
8117,66447,700.0,2019-08-09 00:31:35,year_30off
8118,17505,1000.0,2019-08-09 00:32:44,year
8119,103497,200.0,2019-08-09 00:33:01,month
8120,13294,200.0,2019-08-09 00:39:17,month
8121,109830,700.0,2019-08-09 00:42:27,year_30off
8122,73812,200.0,2019-08-09 00:44:07,month
8123,77517,140.0,2019-08-09 00:44:11,month_30off
8124,41728,200.0,2019-08-09 00:45:20,month
8125,41000,200.0,2019-08-09 00:47:11,month
8126,69543,140.0,2019-08-09 00:48:35,month_30off
8127,21809,1000.0,2019-08-09 00:48:54,year
8128,96942,700.0,2019-08-09 00:49:00,year_30off
8129,3035,140.0,2019-08-09 00:50:38,month_30off
8130,89051,700.0,2019-08-09 00:52:02,year_30off
8131,105266,140.0,2019-08-09 00:52:26,month_30off
8132,94232,1000.0,2019-08-09 00:54:05,year
8133,51624,200.0,2019-08-09 00:54:38,month
8134,22792,700.0,2019-08-09 00:55:41,year_30off
8135,94796,140.0,2019-08-09 01:05:48,month_30off
8136,122064,200.0,2019-08-09 01:05:57,month
8137,135610,700.0,2019-08-09 01:08:44,year_30off
8138,25658,140.0,2019-08-09 01:09:40,month_30off
8139,4110,140.0,2019-08-09 01:16:31,month_30off
8140,111002,700.0,2019-08-09 01:23:54,year_30off
8141,112124,700.0,2019-08-09 01:24:04,year_30off
8142,113062,140.0,2019-08-09 01:26:28,month_30off
8143,138593,140.0,2019-08-09 01:29:17,month_30off
8144,72119,700.0,2019-08-09 01:30:25,year_30off
8145,50660,140.0,2019-08-09 01:32:09,month_30off
8146,41190,140.0,2019-08-09 01:36:42,month_30off
8147,118152,200.0,2019-08-09 01:38:06,month
8148,146301,700.0,2019-08-09 01:46:06,year_30off
8149,130367,200.0,2019-08-09 01:46:45,month
8150,132865,700.0,2019-08-09 01:48:53,year_30off
8151,27773,140.0,2019-08-09 01:49:20,month_30off
8152,27676,700.0,2019-08-09 01:49:52,year_30off
8153,71549,700.0,2019-08-09 01:52:33,year_30off
8154,56789,1000.0,2019-08-09 01:52:39,year
8155,133898,200.0,2019-08-09 01:52:47,month
8156,63667,140.0,2019-08-09 01:54:13,month_30off
8157,101925,140.0,2019-08-09 01:57:09,month_30off
8158,97541,200.0,2019-08-09 01:58:15,month
8159,16868,140.0,2019-08-09 02:03:37,month_30off
8160,34179,1000.0,2019-08-09 02:09:31,year
8161,73744,200.0,2019-08-09 02:13:13,month
8162,105911,700.0,2019-08-09 02:14:38,year_30off
8163,102640,140.0,2019-08-09 02:15:47,month_30off
8164,94217,140.0,2019-08-09 02:15:57,month_30off
8165,19891,200.0,2019-08-09 02:19:11,month
8166,138563,200.0,2019-08-09 02:29:17,month
8167,23913,200.0,2019-08-09 02:30:01,month
8168,70400,700.0,2019-08-09 02:32:14,year_30off
8169,148689,200.0,2019-08-09 02:32:24,month
8170,62639,700.0,2019-08-09 02:43:04,year_30off
8171,72888,140.0,2019-08-09 02:44:13,month_30off
8172,96867,140.0,2019-08-09 02:47:41,month_30off
8173,37732,140.0,2019-08-09 02:50:45,month_30off
8174,56796,140.0,2019-08-09 02:51:51,month_30off
8175,19478,140.0,2019-08-09 02:57:58,month_30off
8176,101598,140.0,2019-08-09 03:00:53,month_30off
8177,26816,700.0,2019-08-09 03:04:04,year_30off
8178,91250,140.0,2019-08-09 03:07:47,month_30off
8179,62540,140.0,2019-08-09 03:08:19,month_30off
8180,26909,700.0,2019-08-09 03:09:39,year_30off
8181,136971,140.0,2019-08-09 03:09:47,month_30off
8182,127134,140.0,2019-08-09 03:11:17,month_30off
8183,142860,200.0,2019-08-09 03:11:33,month
8184,39940,140.0,2019-08-09 03:15:34,month_30off
8185,73534,700.0,2019-08-09 03:18:35,year_30off
8186,152065,700.0,2019-08-09 03:19:26,year_30off
8187,20408,700.0,2019-08-09 03:21:41,year_30off
8188,115752,700.0,2019-08-09 03:44:55,year_30off
8189,46188,140.0,2019-08-09 03:47:53,month_30off
8190,88033,1000.0,2019-08-09 03:48:36,year
8191,133100,700.0,2019-08-09 03:50:58,year_30off
8192,125425,700.0,2019-08-09 03:53:20,year_30off
8193,77886,700.0,2019-08-09 03:58:01,year_30off
8194,123700,140.0,2019-08-09 03:58:46,month_30off
8195,30754,700.0,2019-08-09 04:01:08,year_30off
8196,94288,140.0,2019-08-09 04:03:19,month_30off
8197,131549,1000.0,2019-08-09 04:13:21,year
8198,129708,140.0,2019-08-09 04:15:04,month_30off
8199,115131,1000.0,2019-08-09 04:24:28,year
8200,21982,140.0,2019-08-09 04:25:04,month_30off
8201,8098,140.0,2019-08-09 04:37:19,month_30off
8202,8456,200.0,2019-08-09 04:38:52,month
8203,18432,1000.0,2019-08-09 04:39:49,year
8204,54161,700.0,2019-08-09 04:41:28,year_30off
8205,72024,140.0,2019-08-09 04:46:40,month_30off
8206,11921,200.0,2019-08-09 04:51:19,month
8207,135504,700.0,2019-08-09 04:52:45,year_30off
8208,87861,200.0,2019-08-09 04:54:39,month
8209,23194,700.0,2019-08-09 04:58:00,year_30off
8210,150898,140.0,2019-08-09 04:58:17,month_30off
8211,145460,700.0,2019-08-09 05:05:07,year_30off
8212,73410,200.0,2019-08-09 05:07:17,month
8213,73132,200.0,2019-08-09 05:08:46,month
8214,71586,1000.0,2019-08-09 05:09:33,year
8215,72672,200.0,2019-08-09 05:16:17,month
8216,68610,700.0,2019-08-09 05:16:32,year_30off
8217,17905,140.0,2019-08-09 05:24:47,month_30off
8218,70301,200.0,2019-08-09 05:26:13,month
8219,83078,700.0,2019-08-09 05:28:26,year_30off
8220,79632,140.0,2019-08-09 05:30:30,month_30off
8221,114871,700.0,2019-08-09 05:33:59,year_30off
8222,131041,140.0,2019-08-09 05:38:15,month_30off
8223,28767,140.0,2019-08-09 05:38:16,month_30off
8224,6700,200.0,2019-08-09 05:41:51,month
8225,106047,140.0,2019-08-09 05:42:12,month_30off
8226,96952,200.0,2019-08-09 05:42:33,month
8227,64796,140.0,2019-08-09 05:42:33,month_30off
8228,54364,1000.0,2019-08-09 05:44:36,year
8229,121725,140.0,2019-08-09 05:45:49,month_30off
8230,133224,700.0,2019-08-09 05:45:54,year_30off
8231,39440,140.0,2019-08-09 05:47:09,month_30off
8232,3498,140.0,2019-08-09 05:48:53,month_30off
8233,103616,200.0,2019-08-09 05:49:37,month
8234,139316,700.0,2019-08-09 05:52:50,year_30off
8235,46492,700.0,2019-08-09 05:57:04,year_30off
8236,93015,140.0,2019-08-09 05:57:55,month_30off
8237,2928,200.0,2019-08-09 06:01:12,month
8238,35830,140.0,2019-08-09 06:03:40,month_30off
8239,146905,140.0,2019-08-09 06:05:56,month_30off
8240,60705,140.0,2019-08-09 06:08:27,month_30off
8241,47169,200.0,2019-08-09 06:08:41,month
8242,61151,700.0,2019-08-09 06:09:19,year_30off
8243,60478,1000.0,2019-08-09 06:12:35,year
8244,33052,1000.0,2019-08-09 06:13:20,year
8245,65523,200.0,2019-08-09 06:13:50,month
8246,18533,140.0,2019-08-09 06:14:24,month_30off
8247,38004,700.0,2019-08-09 06:14:39,year_30off
8248,144166,200.0,2019-08-09 06:17:19,month
8249,4335,700.0,2019-08-09 06:17:31,year_30off
8250,23564,140.0,2019-08-09 06:18:31,month_30off
8251,107487,200.0,2019-08-09 06:21:53,month
8252,136182,200.0,2019-08-09 06:24:01,month
8253,31075,140.0,2019-08-09 06:24:49,month_30off
8254,80276,700.0,2019-08-09 06:25:36,year_30off
8255,58151,140.0,2019-08-09 06:27:37,month_30off
8256,71605,140.0,2019-08-09 06:28:33,month_30off
8257,119912,140.0,2019-08-09 06:28:49,month_30off
8258,4024,1000.0,2019-08-09 06:35:36,year
8259,97397,200.0,2019-08-09 06:35:57,month
8260,80784,140.0,2019-08-09 06:37:30,month_30off
8261,11027,140.0,2019-08-09 06:52:10,month_30off
8262,102475,1000.0,2019-08-09 06:52:26,year
8263,103465,700.0,2019-08-09 06:54:23,year_30off
8264,99167,200.0,2019-08-09 06:57:30,month
8265,93064,200.0,2019-08-09 06:57:43,month
8266,74792,700.0,2019-08-09 07:01:05,year_30off
8267,93360,700.0,2019-08-09 07:01:20,year_30off
8268,25989,700.0,2019-08-09 07:01:44,year_30off
8269,100485,140.0,2019-08-09 07:02:05,month_30off
8270,101536,200.0,2019-08-09 07:02:47,month
8271,17314,1000.0,2019-08-09 07:04:01,year
8272,67919,140.0,2019-08-09 07:06:47,month_30off
8273,130691,140.0,2019-08-09 07:07:24,month_30off
8274,77839,140.0,2019-08-09 07:08:45,month_30off
8275,41343,700.0,2019-08-09 07:09:57,year_30off
8276,95872,140.0,2019-08-09 07:10:25,month_30off
8277,90475,140.0,2019-08-09 07:13:02,month_30off
8278,135391,200.0,2019-08-09 07:13:34,month
8279,22162,140.0,2019-08-09 07:14:38,month_30off
8280,62382,200.0,2019-08-09 07:15:18,month
8281,109732,140.0,2019-08-09 07:22:42,month_30off
8282,18823,140.0,2019-08-09 07:22:56,month_30off
8283,8696,200.0,2019-08-09 07:26:16,month
8284,96852,140.0,2019-08-09 07:30:07,month_30off
8285,109426,140.0,2019-08-09 07:32:22,month_30off
8286,94227,140.0,2019-08-09 07:32:23,month_30off
8287,99775,700.0,2019-08-09 07:37:44,year_30off
8288,29937,140.0,2019-08-09 07:38:16,month_30off
8289,39094,140.0,2019-08-09 07:38:38,month_30off
8290,148904,140.0,2019-08-09 07:39:09,month_30off
8291,91742,200.0,2019-08-09 07:40:27,month
8292,135024,700.0,2019-08-09 07:40:54,year_30off
8293,94923,700.0,2019-08-09 07:42:31,year_30off
8294,106571,140.0,2019-08-09 07:42:41,month_30off
8295,11811,200.0,2019-08-09 07:42:58,month
8296,128636,140.0,2019-08-09 07:46:35,month_30off
8297,116875,140.0,2019-08-09 07:51:06,month_30off
8298,146765,200.0,2019-08-09 07:52:41,month
8299,61313,140.0,2019-08-09 07:52:46,month_30off
8300,65713,140.0,2019-08-09 07:53:57,month_30off
8301,21164,700.0,2019-08-09 07:54:07,year_30off
8302,17861,200.0,2019-08-09 07:55:26,month
8303,56988,1000.0,2019-08-09 08:01:28,year
8304,122548,200.0,2019-08-09 08:03:05,month
8305,107437,700.0,2019-08-09 08:03:29,year_30off
8306,104914,200.0,2019-08-09 08:04:48,month
8307,146460,1000.0,2019-08-09 08:05:01,year
8308,69880,140.0,2019-08-09 08:05:24,month_30off
8309,59436,200.0,2019-08-09 08:05:40,month
8310,10375,700.0,2019-08-09 08:07:02,year_30off
8311,49453,140.0,2019-08-09 08:09:56,month_30off
8312,140681,700.0,2019-08-09 08:10:15,year_30off
8313,88499,700.0,2019-08-09 08:10:45,year_30off
8314,43402,140.0,2019-08-09 08:11:04,month_30off
8315,32174,200.0,2019-08-09 08:11:18,month
8316,75617,200.0,2019-08-09 08:13:05,month
8317,70671,140.0,2019-08-09 08:14:12,month_30off
8318,64984,700.0,2019-08-09 08:14:23,year_30off
8319,133528,700.0,2019-08-09 08:14:24,year_30off
8320,12596,200.0,2019-08-09 08:15:16,month
8321,105960,140.0,2019-08-09 08:16:49,month_30off
8322,37571,140.0,2019-08-09 08:18:36,month_30off
8323,150057,140.0,2019-08-09 08:18:56,month_30off
8324,17744,700.0,2019-08-09 08:19:25,year_30off
8325,139231,700.0,2019-08-09 08:19:33,year_30off
8326,39053,700.0,2019-08-09 08:19:39,year_30off
8327,35172,700.0,2019-08-09 08:20:23,year_30off
8328,47370,1000.0,2019-08-09 08:20:37,year
8329,29333,200.0,2019-08-09 08:21:27,month
8330,87100,140.0,2019-08-09 08:21:33,month_30off
8331,124280,140.0,2019-08-09 08:23:41,month_30off
8332,26056,200.0,2019-08-09 08:24:42,month
8333,76208,140.0,2019-08-09 08:24:49,month_30off
